"B25077_001E","B25077_001M","GEO_ID","NAME"
"Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","id","Geographic Area Name"
"86300","7180","0500000US54043","Lincoln County, West Virginia"
"97700","9039","0500000US54045","Logan County, West Virginia"
"39500","5933","0500000US54047","McDowell County, West Virginia"
"122700","5235","0500000US54049","Marion County, West Virginia"
"111100","8478","0500000US54051","Marshall County, West Virginia"
"100200","11190","0500000US54053","Mason County, West Virginia"
"100900","6718","0500000US54055","Mercer County, West Virginia"
"144500","11321","0500000US54057","Mineral County, West Virginia"
"78000","6377","0500000US54059","Mingo County, West Virginia"
"212300","5371","0500000US54061","Monongalia County, West Virginia"
"115300","8631","0500000US54063","Monroe County, West Virginia"
"189800","13377","0500000US54065","Morgan County, West Virginia"
"95800","6027","0500000US54067","Nicholas County, West Virginia"
"127600","9862","0500000US54069","Ohio County, West Virginia"
"130000","20557","0500000US54071","Pendleton County, West Virginia"
"110500","7496","0500000US54073","Pleasants County, West Virginia"
"119600","18563","0500000US54075","Pocahontas County, West Virginia"
"121300","6991","0500000US54077","Preston County, West Virginia"
"175700","7717","0500000US54079","Putnam County, West Virginia"
"110600","5647","0500000US54081","Raleigh County, West Virginia"
"117300","10935","0500000US54083","Randolph County, West Virginia"
"96100","6752","0500000US54085","Ritchie County, West Virginia"
"97900","7781","0500000US54087","Roane County, West Virginia"
"96000","12707","0500000US54089","Summers County, West Virginia"
"116000","10183","0500000US54091","Taylor County, West Virginia"
"126700","17508","0500000US54093","Tucker County, West Virginia"
"90900","7706","0500000US54095","Tyler County, West Virginia"
"118400","7740","0500000US54097","Upshur County, West Virginia"
"103800","8320","0500000US54099","Wayne County, West Virginia"
"74200","7253","0500000US54101","Webster County, West Virginia"
"97000","9707","0500000US54103","Wetzel County, West Virginia"
"93500","13589","0500000US54105","Wirt County, West Virginia"
"126300","5956","0500000US54107","Wood County, West Virginia"
"72900","5959","0500000US54109","Wyoming County, West Virginia"
"140000","4962","0500000US55001","Adams County, Wisconsin"
"115300","6399","0500000US55003","Ashland County, Wisconsin"
"159300","3584","0500000US55005","Barron County, Wisconsin"
"176900","6234","0500000US55007","Bayfield County, Wisconsin"
"181300","3160","0500000US55009","Brown County, Wisconsin"
"164100","3943","0500000US55011","Buffalo County, Wisconsin"
"163200","4799","0500000US55013","Burnett County, Wisconsin"
"189700","4873","0500000US55015","Calumet County, Wisconsin"
"180000","4605","0500000US55017","Chippewa County, Wisconsin"
"128200","4177","0500000US55019","Clark County, Wisconsin"
"202000","5080","0500000US55021","Columbia County, Wisconsin"
"136600","4999","0500000US55023","Crawford County, Wisconsin"
"277000","2805","0500000US55025","Dane County, Wisconsin"
"169000","3009","0500000US55027","Dodge County, Wisconsin"
"223200","9592","0500000US55029","Door County, Wisconsin"
"149100","4497","0500000US55031","Douglas County, Wisconsin"
"172500","3940","0500000US55033","Dunn County, Wisconsin"
"180000","5482","0500000US55035","Eau Claire County, Wisconsin"
"130700","14395","0500000US55037","Florence County, Wisconsin"
"162600","3953","0500000US55039","Fond du Lac County, Wisconsin"
"131600","8362","0500000US55041","Forest County, Wisconsin"
"151600","2771","0500000US55043","Grant County, Wisconsin"
"177000","5012","0500000US55045","Green County, Wisconsin"
"149600","6443","0500000US55047","Green Lake County, Wisconsin"
"194600","8039","0500000US55049","Iowa County, Wisconsin"
"130100","10589","0500000US55051","Iron County, Wisconsin"
"143600","6299","0500000US55053","Jackson County, Wisconsin"
"194300","4377","0500000US55055","Jefferson County, Wisconsin"
"131100","4258","0500000US55057","Juneau County, Wisconsin"
"188400","4126","0500000US55059","Kenosha County, Wisconsin"
"166900","4420","0500000US55061","Kewaunee County, Wisconsin"
"184500","4283","0500000US55063","La Crosse County, Wisconsin"
"143600","5415","0500000US55065","Lafayette County, Wisconsin"
"113600","7636","0500000US55067","Langlade County, Wisconsin"
"141700","6099","0500000US55069","Lincoln County, Wisconsin"
"133200","3319","0500000US55071","Manitowoc County, Wisconsin"
"161500","2493","0500000US55073","Marathon County, Wisconsin"
"125600","5801","0500000US55075","Marinette County, Wisconsin"
"156500","4546","0500000US55077","Marquette County, Wisconsin"
"105900","15950","0500000US55078","Menominee County, Wisconsin"
"164200","1446","0500000US55079","Milwaukee County, Wisconsin"
"157600","3417","0500000US55081","Monroe County, Wisconsin"
"162400","3937","0500000US55083","Oconto County, Wisconsin"
"179000","5535","0500000US55085","Oneida County, Wisconsin"
"176900","3570","0500000US55087","Outagamie County, Wisconsin"
"292200","6760","0500000US55089","Ozaukee County, Wisconsin"
"151200","6951","0500000US55091","Pepin County, Wisconsin"
"224900","7404","0500000US55093","Pierce County, Wisconsin"
"177100","4813","0500000US55095","Polk County, Wisconsin"
"178600","4490","0500000US55097","Portage County, Wisconsin"
"119800","4976","0500000US55099","Price County, Wisconsin"
"187700","4091","0500000US55101","Racine County, Wisconsin"
"141800","6881","0500000US55103","Richland County, Wisconsin"
"156800","2491","0500000US55105","Rock County, Wisconsin"
"111900","4393","0500000US55107","Rusk County, Wisconsin"
"264100","5595","0500000US55109","St. Croix County, Wisconsin"
"185000","4757","0500000US55111","Sauk County, Wisconsin"
"174000","7347","0500000US55113","Sawyer County, Wisconsin"
"141300","3657","0500000US55115","Shawano County, Wisconsin"
"165400","2726","0500000US55117","Sheboygan County, Wisconsin"
"145800","5467","0500000US55119","Taylor County, Wisconsin"
"161500","3262","0500000US55121","Trempealeau County, Wisconsin"
"161900","4006","0500000US55123","Vernon County, Wisconsin"
"212700","10120","0500000US55125","Vilas County, Wisconsin"
"212900","5194","0500000US55127","Walworth County, Wisconsin"
"163300","4903","0500000US55129","Washburn County, Wisconsin"
"248000","4746","0500000US55131","Washington County, Wisconsin"
"293500","2185","0500000US55133","Waukesha County, Wisconsin"
"154000","3778","0500000US55135","Waupaca County, Wisconsin"
"149300","4838","0500000US55137","Waushara County, Wisconsin"
"158400","2409","0500000US55139","Winnebago County, Wisconsin"
"133700","3079","0500000US55141","Wood County, Wisconsin"
"243500","12958","0500000US56001","Albany County, Wyoming"
"160000","8224","0500000US56003","Big Horn County, Wyoming"
"224400","8664","0500000US56005","Campbell County, Wyoming"
"183800","9490","0500000US56007","Carbon County, Wyoming"
"224900","10123","0500000US56009","Converse County, Wyoming"
"239300","16807","0500000US56011","Crook County, Wyoming"
"195500","8321","0500000US56013","Fremont County, Wyoming"
"184500","14086","0500000US56015","Goshen County, Wyoming"
"164400","23922","0500000US56017","Hot Springs County, Wyoming"
"248200","23984","0500000US56019","Johnson County, Wyoming"
"239900","5653","0500000US56021","Laramie County, Wyoming"
"253400","17041","0500000US56023","Lincoln County, Wyoming"
"215400","5721","0500000US56025","Natrona County, Wyoming"
"141600","34285","0500000US56027","Niobrara County, Wyoming"
"280400","17072","0500000US56029","Park County, Wyoming"
"188600","19506","0500000US56031","Platte County, Wyoming"
"284200","14101","0500000US56033","Sheridan County, Wyoming"
"290300","33689","0500000US56035","Sublette County, Wyoming"
"205100","8894","0500000US56037","Sweetwater County, Wyoming"
"850800","64661","0500000US56039","Teton County, Wyoming"
"181600","10826","0500000US56041","Uinta County, Wyoming"
"165900","8057","0500000US56043","Washakie County, Wyoming"
"166600","20269","0500000US56045","Weston County, Wyoming"
"81800","4272","0500000US72001","Adjuntas Municipio, Puerto Rico"
"85800","2892","0500000US72003","Aguada Municipio, Puerto Rico"
"116100","5368","0500000US72005","Aguadilla Municipio, Puerto Rico"
"121400","6891","0500000US72007","Aguas Buenas Municipio, Puerto Rico"
"109900","4190","0500000US72009","Aibonito Municipio, Puerto Rico"
"87100","3465","0500000US72011","Añasco Municipio, Puerto Rico"
"95200","1711","0500000US72013","Arecibo Municipio, Puerto Rico"
"87000","2031","0500000US72015","Arroyo Municipio, Puerto Rico"
"101300","7824","0500000US72017","Barceloneta Municipio, Puerto Rico"
"108300","5747","0500000US72019","Barranquitas Municipio, Puerto Rico"
"129800","1434","0500000US72021","Bayamón Municipio, Puerto Rico"
"105300","5400","0500000US72023","Cabo Rojo Municipio, Puerto Rico"
"127000","3064","0500000US72025","Caguas Municipio, Puerto Rico"
"93300","4059","0500000US72027","Camuy Municipio, Puerto Rico"
"101600","5669","0500000US72029","Canóvanas Municipio, Puerto Rico"
"137200","2153","0500000US72031","Carolina Municipio, Puerto Rico"
"116500","5222","0500000US72033","Cataño Municipio, Puerto Rico"
"122300","5869","0500000US72035","Cayey Municipio, Puerto Rico"
"93400","3905","0500000US72037","Ceiba Municipio, Puerto Rico"
"87000","4607","0500000US72039","Ciales Municipio, Puerto Rico"
"120900","5534","0500000US72041","Cidra Municipio, Puerto Rico"
"91600","4941","0500000US72043","Coamo Municipio, Puerto Rico"
"101600","7907","0500000US72045","Comerío Municipio, Puerto Rico"
"98300","4868","0500000US72047","Corozal Municipio, Puerto Rico"
"161700","29794","0500000US72049","Culebra Municipio, Puerto Rico"
"133600","9461","0500000US72051","Dorado Municipio, Puerto Rico"
"102000","3433","0500000US72053","Fajardo Municipio, Puerto Rico"
"95700","2451","0500000US72054","Florida Municipio, Puerto Rico"
"83600","2911","0500000US72055","Guánica Municipio, Puerto Rico"
"84700","2283","0500000US72057","Guayama Municipio, Puerto Rico"
"78000","3802","0500000US72059","Guayanilla Municipio, Puerto Rico"
"173600","4526","0500000US72061","Guaynabo Municipio, Puerto Rico"
"139900","9748","0500000US72063","Gurabo Municipio, Puerto Rico"
"90700","3991","0500000US72065","Hatillo Municipio, Puerto Rico"
"100500","5731","0500000US72067","Hormigueros Municipio, Puerto Rico"
"99000","3451","0500000US72069","Humacao Municipio, Puerto Rico"
"105000","6129","0500000US72071","Isabela Municipio, Puerto Rico"
"94100","4200","0500000US72073","Jayuya Municipio, Puerto Rico"
"92800","2913","0500000US72075","Juana Díaz Municipio, Puerto Rico"
"102700","4876","0500000US72077","Juncos Municipio, Puerto Rico"
"88900","4574","0500000US72079","Lajas Municipio, Puerto Rico"
"87000","1781","0500000US72081","Lares Municipio, Puerto Rico"
"85300","3920","0500000US72083","Las Marías Municipio, Puerto Rico"
"116000","5793","0500000US72085","Las Piedras Municipio, Puerto Rico"
"100200","3897","0500000US72087","Loíza Municipio, Puerto Rico"
"111000","3290","0500000US72089","Luquillo Municipio, Puerto Rico"
"106200","4641","0500000US72091","Manatí Municipio, Puerto Rico"
"84100","12064","0500000US72093","Maricao Municipio, Puerto Rico"
"84900","6076","0500000US72095","Maunabo Municipio, Puerto Rico"
"97100","3384","0500000US72097","Mayagüez Municipio, Puerto Rico"
"89900","4610","0500000US72099","Moca Municipio, Puerto Rico"
"103900","5114","0500000US72101","Morovis Municipio, Puerto Rico"
"92700","3403","0500000US72103","Naguabo Municipio, Puerto Rico"
"90300","4392","0500000US72105","Naranjito Municipio, Puerto Rico"
"83100","4754","0500000US72107","Orocovis Municipio, Puerto Rico"
"89100","4220","0500000US72109","Patillas Municipio, Puerto Rico"
"76700","4036","0500000US72111","Peñuelas Municipio, Puerto Rico"
"98300","1558","0500000US72113","Ponce Municipio, Puerto Rico"
"98900","3549","0500000US72115","Quebradillas Municipio, Puerto Rico"
"125800","11833","0500000US72117","Rincón Municipio, Puerto Rico"
"113900","3035","0500000US72119","Río Grande Municipio, Puerto Rico"
"95700","1884","0500000US72121","Sabana Grande Municipio, Puerto Rico"
"81900","3254","0500000US72123","Salinas Municipio, Puerto Rico"
"79600","3632","0500000US72125","San Germán Municipio, Puerto Rico"
"151500","2086","0500000US72127","San Juan Municipio, Puerto Rico"
"108900","4351","0500000US72129","San Lorenzo Municipio, Puerto Rico"
"96300","3947","0500000US72131","San Sebastián Municipio, Puerto Rico"
"93000","2665","0500000US72133","Santa Isabel Municipio, Puerto Rico"
"132700","3173","0500000US72135","Toa Alta Municipio, Puerto Rico"
"119500","2196","0500000US72137","Toa Baja Municipio, Puerto Rico"
"146700","5385","0500000US72139","Trujillo Alto Municipio, Puerto Rico"
"88600","4042","0500000US72141","Utuado Municipio, Puerto Rico"
"117100","4532","0500000US72143","Vega Alta Municipio, Puerto Rico"
"105000","3414","0500000US72145","Vega Baja Municipio, Puerto Rico"
"97500","27871","0500000US72147","Vieques Municipio, Puerto Rico"
